id,name,city,city_id,city_url,displayType,type,subType,url,center
4aec1e61b463172a201a,"Ayodhya Nagar, Jaipur",Jaipur,9012656d290ec65ef174,jaipur_rajasthan,Locality,polygon,locality
c834f37956989e5fd685,"Adarsh Nagar, Jaipur",Jaipur,9012656d290ec65ef174,jaipur_rajasthan,Locality,polygon,locality
460518d230f1e2077e62,"Agrasen Nagar, Gopalpura, Jaipur",Jaipur,9012656d290ec65ef174,jaipur_rajasthan,Locality,polygon,sublocality
34a8cc8d19d3417a618c,"Agarpura, Jaipur",Jaipur,9012656d290ec65ef174,jaipur_rajasthan,Locality,polygon,locality
b4525ff7cc4b13d7838b,"Agrasen Katla, Adarsh Nagar, Jaipur",Jaipur,9012656d290ec65ef174,jaipur_rajasthan,Locality,polygon,neighbourhood
9872344d67b476e50824,"AG Colony, Bajaj Nagar, Jaipur",Jaipur,9012656d290ec65ef174,jaipur_rajasthan,Locality,polygon,sublocality
494f25a673dad8630b89,"Agarwal Farm, Mansarovar, Jaipur",Jaipur,9012656d290ec65ef174,jaipur_rajasthan,Locality,polygon,neighbourhood
d17409df7340a01923e2,"Ajmer Road, Jaipur",Jaipur,9012656d290ec65ef174,jaipur_rajasthan,Locality,polygon,housing_region
4e6593bcd1c13d61b032,"Ajmer Road, Jaipur",Jaipur,9012656d290ec65ef174,jaipur_rajasthan,Locality,polygon,housing_region
bd712af571d7a37175a9,"Ashok Nagar, Jaipur",Jaipur,9012656d290ec65ef174,jaipur_rajasthan,Locality,polygon,locality
4aec1e61b463172a201a,"Ayodhya Nagar, Jaipur",Jaipur,9012656d290ec65ef174,jaipur_rajasthan,Locality,polygon,locality
c834f37956989e5fd685,"Adarsh Nagar, Jaipur",Jaipur,9012656d290ec65ef174,jaipur_rajasthan,Locality,polygon,locality
a45c95b6536957343a25,"Amrapali Circle, Vaishali Nagar, Jaipur",Jaipur,9012656d290ec65ef174,jaipur_rajasthan,Locality,polygon,sublocality
099ca32e380ad1635ae6,"Ashok Nagar, Jhotwara, Jaipur",Jaipur,9012656d290ec65ef174,jaipur_rajasthan,Locality,polygon,sublocality
d17409df7340a01923e2,"Ajmer Road, Jaipur",Jaipur,9012656d290ec65ef174,jaipur_rajasthan,Locality,polygon,housing_region
4e6593bcd1c13d61b032,"Ajmer Road, Jaipur",Jaipur,9012656d290ec65ef174,jaipur_rajasthan,Locality,polygon,housing_region
ca2fda609c49e4439e46,"Ajairajpura, Jaipur",Jaipur,9012656d290ec65ef174,jaipur_rajasthan,Locality,polygon,locality
e0eeaa67005e80edb358,"Ajmera Garden, Brijlalpura, Jaipur",Jaipur,9012656d290ec65ef174,jaipur_rajasthan,Locality,polygon,neighbourhood
7a53d3618c868c77b456,"Akruti Apartments, Chitrakoot, Jaipur",Jaipur,9012656d290ec65ef174,jaipur_rajasthan,Locality,polygon,sublocality
405bae6b3cbb8a477e66,"Akhil Nagar, Jagatpura, Jaipur",Jaipur,9012656d290ec65ef174,jaipur_rajasthan,Locality,polygon,neighbourhood
